"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lon","lat"
"x275340481","x1102462780257505282",2019-03-04 06:56:24,"mikesno1girl","I love how my family has stayed healthy this winter! 
Are your kids picky habits ? Have they missing school or you missed work? Msg me or comment &amp;  KIDS are FREE!   You can't beat Free!                                     #healthy #sickness #flushot #wellness #nongmo #pickyeater https://t.co/TXUIuPogbc","Twitter for iPhone",284,,,,FALSE,FALSE,1,0,"healthy sickness flushot wellness nongmo pickyeater",,,,,"http://pbs.twimg.com/media/D0y8DCVWsAAO78p.jpg","https://t.co/TXUIuPogbc","https://twitter.com/mikesno1girl/status/1102462780257505282/photo/1","photo","http://pbs.twimg.com/media/D0y8DCVWsAAO78p.jpg","https://t.co/TXUIuPogbc","https://twitter.com/mikesno1girl/status/1102462780257505282/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mikesno1girl/status/1102462780257505282","NCgirl","Greensboro, NC ","Wellness Advocate & educator, Christian, Wife, Mom, Food is Medicine/Prevention/Health, Lover of Jesus & Tower Garden I love helping others! <U+271D><U+FE0F>","https://t.co/2jFDdUstmG",FALSE,1079,4223,16,6138,6152,2011-04-01 02:48:41,FALSE,"https://t.co/2jFDdUstmG","http://Traceykeaton.juiceplus.com","en","https://pbs.twimg.com/profile_banners/275340481/1549005223","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/778022428404441088/0jIsgOMp_normal.jpg",-79.7919754,36.0726354
"x743561964278910976","x1102402286716964864",2019-03-04 02:56:01,"ChronicRights","#FluShot Critical for #COPD Sufferers - Newsmax - https://t.co/0CbSyfDQHF","Sprout Social",73,,,,FALSE,FALSE,2,3,"FluShot COPD",,"newsmax.com/health/dr-oz/s…","https://t.co/0CbSyfDQHF","https://www.newsmax.com/health/dr-oz/smoking-copd-flu-shot-dr-oz/2019/03/01/id/905045/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChronicRights/status/1102402286716964864","ChronicDiseaseHQ","Portland, OR","Leading non-profit #health #advocacy for funding research and defending #PatientRights - fighting for all affected by #chronicdisease RTs not endorsements","https://t.co/PNDaIBap9e",FALSE,11634,4886,229,25755,21474,2016-06-16 21:52:41,FALSE,"https://t.co/PNDaIBap9e","https://chronicdiseasecoalition.com/","en","https://pbs.twimg.com/profile_banners/743561964278910976/1466885986","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/921005498635190277/bL3w_wHB_normal.jpg",-122.6587185,45.5122308
"x868998372379832321","x1102319043787264001",2019-03-03 21:25:14,"hyltonlightman","Fight the Flu - Take 3 CDC Says Best Prevention is to have #flushot ages 6 months and older - Protect Yourself NOW https://t.co/G3y49tIiAi https://t.co/8IOPs1DTGW https://t.co/zCcbe70DBe","Buffer",162,,,,FALSE,FALSE,0,0,"flushot",,"buff.ly/2RAZ7BM totalfamilycaremd.com/cdc-says-take-…","https://t.co/G3y49tIiAi https://t.co/8IOPs1DTGW","https://buff.ly/2RAZ7BM https://www.totalfamilycaremd.com/cdc-says-take-3-actions-fight-flu/","http://pbs.twimg.com/ext_tw_video_thumb/1102318988296708103/pu/img/ao4TiUKVZMr8D7KE.jpg","https://t.co/zCcbe70DBe","https://twitter.com/hyltonlightman/status/1102319043787264001/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1102318988296708103/pu/img/ao4TiUKVZMr8D7KE.jpg","https://t.co/zCcbe70DBe","https://twitter.com/hyltonlightman/status/1102319043787264001/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hyltonlightman/status/1102319043787264001","Total Family Care MD <U+0001F468><U+0001F3FB><U+200D><U+2695><U+FE0F><U+0001F469><U+0001F3FD><U+200D><U+2695><U+FE0F><U+0001F931><U+0001F3FB>","New York, USA","Medical Director Founder Total Family Care |South Africa <U+0001F1FF><U+0001F1E6> Israel <U+0001F1EE><U+0001F1F1> USA <U+0001F1FA><U+0001F1F8> | #pediatrician #advocate #5towns #farrockaway <U+0001F449> https://t.co/E4Zu8R4aRw","https://t.co/Oey1UQLfGP",FALSE,355,534,10,3995,166,2017-05-29 01:12:11,FALSE,"https://t.co/Oey1UQLfGP","http://www.totalfamilycaremd.com","en","https://pbs.twimg.com/profile_banners/868998372379832321/1531141001",,"http://pbs.twimg.com/profile_images/869002325351735296/sjy-o2Go_normal.jpg",-74.0059728,40.7127753
"x868998372379832321","x1101169885231632386",2019-02-28 17:18:54,"hyltonlightman","Still time to have a #flushot <U+0001F489> <U+0001F637> 

Everything you need to know about the flu vaccine - FACTS not MYTHS Dr. Lightman at Total Family Care in Far Rockway New York #pediatrician #flufacts https://t.co/UIXinTUiMP https://t.co/xX39tfae8U","Buffer",209,,,,FALSE,FALSE,0,0,"flushot pediatrician flufacts",,"buff.ly/2CNXMQa","https://t.co/UIXinTUiMP","https://buff.ly/2CNXMQa","http://pbs.twimg.com/media/D0gkLNRWwAELOka.jpg","https://t.co/xX39tfae8U","https://twitter.com/hyltonlightman/status/1101169885231632386/photo/1","photo","http://pbs.twimg.com/media/D0gkLNRWwAELOka.jpg","https://t.co/xX39tfae8U","https://twitter.com/hyltonlightman/status/1101169885231632386/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hyltonlightman/status/1101169885231632386","Total Family Care MD <U+0001F468><U+0001F3FB><U+200D><U+2695><U+FE0F><U+0001F469><U+0001F3FD><U+200D><U+2695><U+FE0F><U+0001F931><U+0001F3FB>","New York, USA","Medical Director Founder Total Family Care |South Africa <U+0001F1FF><U+0001F1E6> Israel <U+0001F1EE><U+0001F1F1> USA <U+0001F1FA><U+0001F1F8> | #pediatrician #advocate #5towns #farrockaway <U+0001F449> https://t.co/E4Zu8R4aRw","https://t.co/Oey1UQLfGP",FALSE,355,534,10,3995,166,2017-05-29 01:12:11,FALSE,"https://t.co/Oey1UQLfGP","http://www.totalfamilycaremd.com","en","https://pbs.twimg.com/profile_banners/868998372379832321/1531141001",,"http://pbs.twimg.com/profile_images/869002325351735296/sjy-o2Go_normal.jpg",-74.0059728,40.7127753
"x750828069229891585","x1102283769136988161",2019-03-03 19:05:04,"FromPO2BO","I’m not getting the #FluShot next year!","Twitter for iPhone",39,,,,FALSE,FALSE,0,0,"FluShot",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json","Bronx","Bronx, NY","city","United States","US","NA NA","NA NA","-73.933612 -73.765271 -73.765271 -73.933612 40.785365 40.785365 40.91533 40.91533","https://twitter.com/FromPO2BO/status/1102283769136988161","PO2BO","","",,FALSE,201,384,1,10170,1937,2016-07-06 23:05:36,FALSE,,,"en","https://pbs.twimg.com/profile_banners/750828069229891585/1526904987",,"http://pbs.twimg.com/profile_images/1068934928396677121/932Q7jHl_normal.jpg",,
"x412504618","x1101890241244344320",2019-03-02 17:01:20,"WomensHealthCT","Have you had your #flushot? Side effects of #flu vaccines are usually mild in adults and don't occur often. https://t.co/d84OeTmeG6,","The Social Jukebox",132,,,,FALSE,FALSE,0,0,"flushot flu",,"goo.gl/HJgaZQ","https://t.co/d84OeTmeG6","https://goo.gl/HJgaZQ",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WomensHealthCT/status/1101890241244344320","Women's Health CT","Avon, CT","Devoted to women, committed to excellence.
We are devoted to providing resources and access to the best in healthcare for women.","http://t.co/etGfBBvc28",FALSE,478,258,27,2940,46,2011-11-14 19:37:48,FALSE,"http://t.co/etGfBBvc28","http://www.womenshealthct.com","en","https://pbs.twimg.com/profile_banners/412504618/1468597989","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1894363213/FB_ProfileGraphic_normal.jpg",-72.8305154,41.8096201
"x412504618","x1102267684664815616",2019-03-03 18:01:09,"WomensHealthCT","Have you had your #flushot? Even healthy people can get the flu and spread it to loved ones and friends. https://t.co/d84OeTmeG6,","The Social Jukebox",129,,,,FALSE,FALSE,0,0,"flushot",,"goo.gl/HJgaZQ","https://t.co/d84OeTmeG6","https://goo.gl/HJgaZQ",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WomensHealthCT/status/1102267684664815616","Women's Health CT","Avon, CT","Devoted to women, committed to excellence.
We are devoted to providing resources and access to the best in healthcare for women.","http://t.co/etGfBBvc28",FALSE,478,258,27,2940,46,2011-11-14 19:37:48,FALSE,"http://t.co/etGfBBvc28","http://www.womenshealthct.com","en","https://pbs.twimg.com/profile_banners/412504618/1468597989","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1894363213/FB_ProfileGraphic_normal.jpg",-72.8305154,41.8096201
"x917407041072791554","x1102260984926949376",2019-03-03 17:34:32,"thatgreygentlem","#FluShot because vaccines are important, as well as #CoughColdRelief because this should not be a choice. Use both if you can. @cvspharmacy this was misleading as it equivocates using relief medicine with getting vaccinated, which helps prevent the spread of the Flu.","Twitter for iPhone",267,,,,FALSE,FALSE,1,0,"FluShot CoughColdRelief",,,,,,,,,,,,,"x110775353","cvspharmacy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/642651131f2e976b.json","Taunton","Taunton, MA","city","United States","US","NA NA","NA NA","-71.1844418 -70.973634 -70.973634 -71.1844418 41.836409 41.836409 41.962658 41.962658","https://twitter.com/thatgreygentlem/status/1102260984926949376","Patrick Keeffe<U+0001F51C>PAX EAST","","#tiktokcreator & #LiteralHipsterTrash with a penchant for hats, Acting, dress up and kilts. Check my #linktree for merch and more!","https://t.co/7Sw8Ei7JYF",FALSE,265,173,0,699,2454,2017-10-09 15:10:58,FALSE,"https://t.co/7Sw8Ei7JYF","https://linktr.ee/thatgreygentleman","en","https://pbs.twimg.com/profile_banners/917407041072791554/1544835630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1080689092327804928/F0iSULey_normal.jpg",,
"x248070457","x1102255776301793280",2019-03-03 17:13:50,"ThisTexan","#FluShot","Twitter for iPhone",8,,,,FALSE,FALSE,0,0,"FluShot",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ThisTexan/status/1102255776301793280","Christina W","Texas","God...Family...David...Friends...Teaching...Netflix...My Master's Degree...Crossfit...Sleep...Country Music...Working Out...The Dallas Cowboys",,FALSE,326,310,23,23647,6532,2011-02-06 05:29:44,FALSE,,,"en","https://pbs.twimg.com/profile_banners/248070457/1456701301","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/707436166388310016/jG7LeaNP_normal.jpg",-99.9018131,31.9685988
"x3253653414","x1102032847697858562",2019-03-03 02:28:00,"yychealthnut","This year’s #flushot was far more effective than last year's. Here’s why https://t.co/WTYYqSY6oY","TweetDeck",96,,,,FALSE,FALSE,0,0,"flushot",,"bit.ly/2SMgzD6?utm_so…","https://t.co/WTYYqSY6oY","http://bit.ly/2SMgzD6?utm_source=twitter.com&utm_medium=social&utm_campaign=social-share-article",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yychealthnut/status/1102032847697858562","YYC Health Nut","Calgary, Alberta","Passionate about #DiseasePrevention, #Fitness, #Health, #Nutrition, and #Wellness. Lover of #Nature.","https://t.co/REMd1inJRH",FALSE,2204,1540,281,21864,723,2015-06-23 14:28:51,FALSE,"https://t.co/REMd1inJRH","https://yychealthnut.wixsite.com/yychealthnut","en",,"http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/704052260024659969/GPlMKisa_normal.jpg",-114.0708459,51.0486151
"x3253653414","x1101730857402818560",2019-03-02 06:28:00,"yychealthnut","This year’s #flushot was far more effective than last year's. Here’s why https://t.co/WTYYqTfHgw","TweetDeck",96,,,,FALSE,FALSE,0,0,"flushot",,"bit.ly/2SMgzD6?utm_so…","https://t.co/WTYYqTfHgw","http://bit.ly/2SMgzD6?utm_source=twitter.com&utm_medium=social&utm_campaign=social-share-article",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yychealthnut/status/1101730857402818560","YYC Health Nut","Calgary, Alberta","Passionate about #DiseasePrevention, #Fitness, #Health, #Nutrition, and #Wellness. Lover of #Nature.","https://t.co/REMd1inJRH",FALSE,2204,1540,281,21864,723,2015-06-23 14:28:51,FALSE,"https://t.co/REMd1inJRH","https://yychealthnut.wixsite.com/yychealthnut","en",,"http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/704052260024659969/GPlMKisa_normal.jpg",-114.0708459,51.0486151
"x3253653414","x1101202123939893248",2019-02-28 19:27:00,"yychealthnut","This year’s #flushot was far more effective than last year's. Here’s why https://t.co/WTYYqSY6oY","TweetDeck",96,,,,FALSE,FALSE,0,0,"flushot",,"bit.ly/2SMgzD6?utm_so…","https://t.co/WTYYqSY6oY","http://bit.ly/2SMgzD6?utm_source=twitter.com&utm_medium=social&utm_campaign=social-share-article",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yychealthnut/status/1101202123939893248","YYC Health Nut","Calgary, Alberta","Passionate about #DiseasePrevention, #Fitness, #Health, #Nutrition, and #Wellness. Lover of #Nature.","https://t.co/REMd1inJRH",FALSE,2204,1540,281,21864,723,2015-06-23 14:28:51,FALSE,"https://t.co/REMd1inJRH","https://yychealthnut.wixsite.com/yychealthnut","en",,"http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/704052260024659969/GPlMKisa_normal.jpg",-114.0708459,51.0486151
"x3253653414","x1102244240841732101",2019-03-03 16:28:00,"yychealthnut","This year’s #flushot was far more effective than last year's. Here’s why https://t.co/WTYYqSY6oY","TweetDeck",96,,,,FALSE,FALSE,1,0,"flushot",,"bit.ly/2SMgzD6?utm_so…","https://t.co/WTYYqSY6oY","http://bit.ly/2SMgzD6?utm_source=twitter.com&utm_medium=social&utm_campaign=social-share-article",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yychealthnut/status/1102244240841732101","YYC Health Nut","Calgary, Alberta","Passionate about #DiseasePrevention, #Fitness, #Health, #Nutrition, and #Wellness. Lover of #Nature.","https://t.co/REMd1inJRH",FALSE,2204,1540,281,21864,723,2015-06-23 14:28:51,FALSE,"https://t.co/REMd1inJRH","https://yychealthnut.wixsite.com/yychealthnut","en",,"http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/704052260024659969/GPlMKisa_normal.jpg",-114.0708459,51.0486151
"x910572621758046208","x1102243402677190656",2019-03-03 16:24:40,"sldnsfw","Hey guess what? I got the flu shot and did not get the flu, because that's a myth. Thanks for coming ti my TED talk. #flushot","Twitter for Android",125,,,,FALSE,FALSE,0,0,"flushot",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sldnsfw/status/1102243402677190656","Shelby Lee","Florida, USA","I live with my head in the sand. Estate Sale aficionado. Cat mom. Makeup addict. Sassy pants. Living in the past through others' clothes. SSDGM<U+270C>",,FALSE,48,177,0,689,1633,2017-09-20 18:33:25,FALSE,,,"en","https://pbs.twimg.com/profile_banners/910572621758046208/1509759986",,"http://pbs.twimg.com/profile_images/991354755606892545/Yz730f26_normal.jpg",-81.5157535,27.6648274
"x17997467","x1102229738301591554",2019-03-03 15:30:22,"nycHealthy","Flu season continues through the end of the month. Just because you've lasted this long does not mean you will avoid the misery of the #flu. There's still time to get your #FluShot: https://t.co/wIxXdNur1u https://t.co/tcspMvXhKA","Hootsuite Inc.",205,,,,FALSE,FALSE,3,1,"flu FluShot",,"on.nyc.gov/flu","https://t.co/wIxXdNur1u","http://on.nyc.gov/flu","http://pbs.twimg.com/media/D0voGupX0AEsP4M.jpg","https://t.co/tcspMvXhKA","https://twitter.com/nycHealthy/status/1102229738301591554/photo/1","photo","http://pbs.twimg.com/media/D0voGupX0AEsP4M.jpg","https://t.co/tcspMvXhKA","https://twitter.com/nycHealthy/status/1102229738301591554/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nycHealthy/status/1102229738301591554","nycHealthy","New York, NY","nycHealthy is the official account of the NYC Department of Health and Mental Hygiene. User Policy: https://t.co/bDOpOSdrS2","http://t.co/6bcwqWmZLV",FALSE,44882,512,1188,21286,6605,2008-12-09 18:13:28,TRUE,"http://t.co/6bcwqWmZLV","http://nyc.gov/health","en","https://pbs.twimg.com/profile_banners/17997467/1400530219","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1091326663093301248/HJaTxWFF_normal.jpg",-74.0059728,40.7127753
"x17997467","x1100504527201914880",2019-02-26 21:15:00,"nycHealthy","There's still time to get your #FluShot! Don't be the person who gets your entire office sick. If you aren't feeling well, stay home. Find a flu shot location: https://t.co/wIxXdNM1T2 https://t.co/JEWBoEsUHP","Twitter Ads",183,,,,FALSE,FALSE,1,1,"FluShot",,"on.nyc.gov/flu","https://t.co/wIxXdNM1T2","http://on.nyc.gov/flu","http://pbs.twimg.com/amplify_video_thumb/1064962246839844864/img/Z36cOT9JaXaujDMf.jpg","https://t.co/JEWBoEsUHP","https://twitter.com/nycHealthy/status/1100504527201914880/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1064962246839844864/img/Z36cOT9JaXaujDMf.jpg","https://t.co/JEWBoEsUHP","https://twitter.com/nycHealthy/status/1100504527201914880/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nycHealthy/status/1100504527201914880","nycHealthy","New York, NY","nycHealthy is the official account of the NYC Department of Health and Mental Hygiene. User Policy: https://t.co/bDOpOSdrS2","http://t.co/6bcwqWmZLV",FALSE,44882,512,1188,21286,6605,2008-12-09 18:13:28,TRUE,"http://t.co/6bcwqWmZLV","http://nyc.gov/health","en","https://pbs.twimg.com/profile_banners/17997467/1400530219","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1091326663093301248/HJaTxWFF_normal.jpg",-74.0059728,40.7127753
"x969048970810023936","x1102056258608287744",2019-03-03 04:01:01,"dazzlingrambles","I’m the worst when I’m sick... I got my #flushot, so I hope it’s just a cold! <U+0001F912>Me right now: https://t.co/u8N9VVP25s","Twitter for iPhone",92,,,,FALSE,FALSE,0,0,"flushot",,,,,"http://pbs.twimg.com/tweet_video_thumb/D0tKUrJWoAAmu3s.jpg","https://t.co/u8N9VVP25s","https://twitter.com/dazzlingrambles/status/1102056258608287744/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D0tKUrJWoAAmu3s.jpg","https://t.co/u8N9VVP25s","https://twitter.com/dazzlingrambles/status/1102056258608287744/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dazzlingrambles/status/1102056258608287744","Ling Too","Brooklyn, NY","Lifelong student. Aspiring social worker and writer. Love what you do, do what you love. And always stay true to yourself and make yourself proud. <U+2764><U+FE0F>","https://t.co/vTTMddxokY",FALSE,21,153,0,451,951,2018-03-01 03:17:33,FALSE,"https://t.co/vTTMddxokY","http://www.dazzlingramblings.com","en","https://pbs.twimg.com/profile_banners/969048970810023936/1519874790",,"http://pbs.twimg.com/profile_images/969051033325506560/Xq8E1e-l_normal.jpg",-73.9441579,40.6781784
"x290020388","x1101999350950039553",2019-03-03 00:14:54,"EwEdmiston","@kyle_j_kranz And don’t forget that #flushot! <U+0001F44D><U+0001F44D>#whyivax","Twitter for iPhone",42,"x1101981262389174272","x705340135","kyle_j_kranz",FALSE,FALSE,1,0,"flushot whyivax",,,,,,,,,,,,,"x705340135","kyle_j_kranz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json","Florida","Florida, USA","admin","United States","US","NA NA","NA NA","-87.634643 -79.974307 -79.974307 -87.634643 24.396308 24.396308 31.001056 31.001056","https://twitter.com/EwEdmiston/status/1101999350950039553","Erika","Western Wyoming, USA","Wyo native, wife & mom, I run in the Tetons & protect our ecosystem from #invasivespecies! I am an #ImmunizationAmbassador #WhyIVax","https://t.co/JvcP23Qx7s",FALSE,2748,2736,112,11475,28956,2011-04-29 16:23:42,FALSE,"https://t.co/JvcP23Qx7s","http://immunizationambassadors.com","en","https://pbs.twimg.com/profile_banners/290020388/1469294610","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/909557260870868992/SNmkYgbo_normal.jpg",-109.2370195,41.5911755
